"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.professor","Input.university","Input.urls","Answer.Bachelors","Answer.Doctorate","Answer.JoinYear","Answer.Masters","Answer.PostDoc","Answer.Rank","Answer.Subfield","Answer.URLs","Approve","Reject"
"2TATMOFXRDS7JL7DEIEXTFM1AABVSI","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:17 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:17 GMT 2014","","","250ER9Y8TNKLN8YLLP6H22OMGKJ7U5","A2YUEQDJHNS6P7","Approved","Sun Feb 09 18:14:42 GMT 2014","Sun Feb 09 18:19:59 GMT 2014","Sun Feb 09 18:19:59 PST 2014","Sun Feb 09 13:16:20 PST 2014","","","317","100% (4/4)","100% (4/4)","100% (4/4)","bhubaneswar mishra","New York University","<a href='http://cs.nyu.edu/cs/faculty/mishra'>http://cs.nyu.edu/cs/faculty/mishra</a>","ECE from IIT (Kgp)","CMU,","N/A","CMU,","","Adjunct","Computer Education",""
"2DYKCCVLL3CD4CSGQUH4M9NQ3767XA","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:19 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:19 GMT 2014","","","2790JPPSI2K1FYRR5CWKVM6WZZMJPP","A2F4YAGEXIDSR0","Approved","Mon Feb 10 17:27:31 GMT 2014","Mon Feb 10 17:37:12 GMT 2014","Mon Feb 10 17:37:12 PST 2014","Mon Feb 10 09:51:40 PST 2014","","","581","100% (3/3)","100% (3/3)","100% (3/3)","magdalena balazinska","University of Washington","<a href='http://www.cs.washington.edu/people/faculty/magda'>http://www.cs.washington.edu/people/faculty/magda</a>","","MIT","","","","Associate","Scientific Computing",""
"2P4QU6L5OBVFJAXWD91ITF7G31JFYS","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:18 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:18 GMT 2014","","","2JR6KW4ZMAZKI0XKVVROXNVRXW8H8M","A2HR7ZIX42FEPG","Approved","Sun Feb 09 23:28:50 GMT 2014","Sun Feb 09 23:30:15 GMT 2014","Sun Feb 09 23:30:15 PST 2014","Sun Feb 09 15:52:17 PST 2014","","","85","100% (21/21)","100% (21/21)","100% (20/20)","christoph bregler","New York University","<a href='http://cs.nyu.edu/~bregler'>http://cs.nyu.edu/~bregler</a>","University of Karlsruhe, Germany","University of California, Berkeley","2002","University of California, Berkeley","","Full","Multimedia","http://cims.nyu.edu/~bregler/bregler-CV.pdf"
"20KD21O3W5XK1SVO8NTK8EPL1PGAGC","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:20 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:20 GMT 2014","","","2ORZ2MIKMN9X9YFXJDKW6XI38P79QK","A2HR7ZIX42FEPG","Approved","Sun Feb 09 19:24:04 GMT 2014","Sun Feb 09 19:25:16 GMT 2014","Sun Feb 09 19:25:16 PST 2014","Sun Feb 09 13:16:19 PST 2014","","","72","100% (21/21)","100% (21/21)","100% (20/20)","richard anderson","University of Washington","<a href='http://www.cs.washington.edu/people/faculty/anderson'>http://www.cs.washington.edu/people/faculty/anderson</a>","Reed College","Stanford University","1986","","Mathematical Sciences Research Institute in Berkeley, CA","Full","Computer Education",""
"2F6CCF0CP5K0Q2OMYNOYQ4PMGN7VWX","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:21 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:21 GMT 2014","","","240LZ6R70G5UAHJ7Z8MEHWSSAOWO84","A10BSYZE6OHQCD","Approved","Wed Feb 12 09:05:11 GMT 2014","Wed Feb 12 09:07:18 GMT 2014","Wed Feb 12 09:07:18 PST 2014","Wed Feb 12 06:07:50 PST 2014","","","127","100% (1/1)","100% (1/1)","100% (1/1)","shayan oveis gharan","University of Washington","<a href='http://www.stanford.edu/~shayan/about_me.html'>http://www.stanford.edu/~shayan/about_me.html</a>","","","Huang Engineering Center","","","Other","Software Engineering","http://www.stanford.edu/search/?cx=003265255082301896483%3Asq5n7qoyfh8&cof=FORID%3A9&ie=UTF-8&q=shayan+oveis+gharan&sa=Search"
"2OV1X3V0FK0FPT8IU6D7ZKK9UR6MFA","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:19 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:19 GMT 2014","","","247BNFSVGULI4IBRCBEGBFS33R9L74","A2HR7ZIX42FEPG","Approved","Sat Feb 08 18:57:28 GMT 2014","Sat Feb 08 18:59:51 GMT 2014","Sat Feb 08 18:59:51 PST 2014","Sat Feb 08 17:28:19 PST 2014","","","143","100% (21/21)","100% (21/21)","100% (20/20)","dr daniel kudenko","New York University","<a href='http://www.cs.york.ac.uk/people/?group=Academic%20and%20Teaching%20Staff&username=kudenko'>http://www.cs.york.ac.uk/people/?group=Academic%20and%20Teaching%20Staff&username=kudenko</a>","University of Saarland, Saarbruecken","Rutgers University","1993","University of Saarland, Saarbruecken","","Other","Machine Learning & Pattern Recognition","http://www-users.cs.york.ac.uk/~kudenko/, http://www-users.cs.york.ac.uk/~kudenko/cv-kudenko-public.pdf"
"2OV1X3V0FK0FPT8IU6D7ZKK9UR6MFA","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:19 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:19 GMT 2014","","","2QMLF395SW6QHALRJSPNTBYFHBMSEI","A1ESCPVSM3GQ95","Approved","Mon Feb 10 14:46:19 GMT 2014","Mon Feb 10 14:50:02 GMT 2014","Mon Feb 10 14:50:02 PST 2014","Mon Feb 10 07:06:30 PST 2014","","","223","100% (1/1)","100% (1/1)","100% (1/1)","dr daniel kudenko","New York University","<a href='http://www.cs.york.ac.uk/people/?group=Academic%20and%20Teaching%20Staff&username=kudenko'>http://www.cs.york.ac.uk/people/?group=Academic%20and%20Teaching%20Staff&username=kudenko</a>","Saarland University","N/A","1998","Rutgers University","N/A","Lecturer","Machine Learning & Pattern Recognition","http://www-users.cs.york.ac.uk/~kudenko/cv-kudenko-public.pdf"
"2ZRNZW6HEZ6RFDWVNYZ6JGUMB1APZW","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:19 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:19 GMT 2014","","","2C2ESCWY2AOR3PSLULFOQQSC21Q117","A2HR7ZIX42FEPG","Approved","Sun Feb 09 19:25:17 GMT 2014","Sun Feb 09 19:26:17 GMT 2014","Sun Feb 09 19:26:17 PST 2014","Sun Feb 09 13:16:19 PST 2014","","","60","100% (21/21)","100% (21/21)","100% (20/20)","dr s king","New York University","<a href='http://www.cs.york.ac.uk/people/?group=Academic%20and%20Teaching%20Staff&username=king'>http://www.cs.york.ac.uk/people/?group=Academic%20and%20Teaching%20Staff&username=king</a>","","Oxford","","Oxford","","Lecturer","Programming Languages","http://www-users.cs.york.ac.uk/~king/"
"2ZRNZW6HEZ6RFDWVNYZ6JGUMB1APZW","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:19 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:19 GMT 2014","","","2NRXR24SMEZ23VOJ2S0UIP9YJ1I1IC","A2OEGF2GNN8C1H","Approved","Sat Feb 08 19:37:59 GMT 2014","Sat Feb 08 19:42:02 GMT 2014","Sat Feb 08 19:42:02 PST 2014","Sat Feb 08 17:28:18 PST 2014","","","243","100% (1/1)","100% (1/1)","100% (1/1)","dr s king","New York University","<a href='http://www.cs.york.ac.uk/people/?group=Academic%20and%20Teaching%20Staff&username=king'>http://www.cs.york.ac.uk/people/?group=Academic%20and%20Teaching%20Staff&username=king</a>","Oxford","Oxford","","Oxford","","Lecturer","Computer Education","http://www-users.cs.york.ac.uk/~king/"
"2M5QYN5F3Q0MHEZX2S3W8B49O91AEV","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:20 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:20 GMT 2014","","","2Q7L6VCPWZ9UOM2H40SSHSN3TPP9OE","AL8NYDL4JOYL3","Approved","Mon Feb 10 06:44:46 GMT 2014","Mon Feb 10 06:57:12 GMT 2014","Mon Feb 10 06:57:12 PST 2014","Mon Feb 10 04:55:16 PST 2014","","","746","100% (3/3)","100% (3/3)","100% (3/3)","dr tommy yuan","New York University","<a href='http://www.cs.york.ac.uk/people/?group=Academic%20and%20Teaching%20Staff&username=tommy'>http://www.cs.york.ac.uk/people/?group=Academic%20and%20Teaching%20Staff&username=tommy</a>","n/a","n/a","2009","n/a","n/a","Other","Human-Computer Interaction","http://www.cs.york.ac.uk/people/?group=Academic%20and%20Teaching%20Staff&username=tommy"
"21GEPLSP75KONF2IJT1H0EQVSRDSYO","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:22 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:22 GMT 2014","","","2SUKYEPLSP78LUS5COUOKHQE6RFWQM","A2F4YAGEXIDSR0","Approved","Mon Feb 10 17:19:40 GMT 2014","Mon Feb 10 17:24:53 GMT 2014","Mon Feb 10 17:24:53 PST 2014","Mon Feb 10 09:32:07 PST 2014","","","313","100% (3/3)","100% (3/3)","100% (3/3)","zachary tatlock","University of Washington","<a href='http://homes.cs.washington.edu/~ztatlock'>http://homes.cs.washington.edu/~ztatlock</a>","Perdue","University of California, San Diego","2013","","University of Washington","Assistant","Scientific Computing","http://www.linkedin.com/pub/zachary-tatlock/63/66/522"
"2E4B3Q39Z0B9V2U5995V2TVRTGYKVQ","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:22 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:22 GMT 2014","","","2ABPPSI2KYESM1V6LPCMGWJ3434RLA","A2HR7ZIX42FEPG","Approved","Sat Feb 08 19:29:26 GMT 2014","Sat Feb 08 19:30:46 GMT 2014","Sat Feb 08 19:30:46 PST 2014","Sat Feb 08 17:28:20 PST 2014","","","80","100% (21/21)","100% (21/21)","100% (20/20)","zoran popovic","University of Washington","<a href='http://homes.cs.washington.edu/~zoran'>http://homes.cs.washington.edu/~zoran</a>","Brown University","Carnegie Mellon University","1999","Carnegie Mellon University","","Full","Graphics",""
"2HZFL42J1LY89KD1NRRIQFKHM1G3OX","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:20 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:20 GMT 2014","","","21KQV66RLPHLUCNUCFMKS62N0S86E6","A2UHH88Z8XNXMN","Approved","Wed Feb 12 12:00:46 GMT 2014","Wed Feb 12 12:06:58 GMT 2014","Wed Feb 12 12:06:58 PST 2014","Wed Feb 12 06:07:50 PST 2014","","","372","100% (1/1)","100% (1/1)","100% (1/1)","helen nissenbaum","New York University","<a href='http://www.nyu.edu/projects/nissenbaum'>http://www.nyu.edu/projects/nissenbaum</a>","1975-1976","1983","2001","1978","","Full","Natural Language & Speech","http://www.nyu.edu/projects/nissenbaum/main_cv.html"
"2YATLB3L0FBMARUAZJAROVE50P0KW0","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:23 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:23 GMT 2014","","","2X2B6BFMFFO1ZRZ09O6DQESCGQ4KXS","A1BLYUPFK2BPPI","Approved","Tue Feb 11 08:44:37 GMT 2014","Tue Feb 11 08:51:21 GMT 2014","Tue Feb 11 08:51:21 PST 2014","Tue Feb 11 07:47:08 PST 2014","","","404","100% (2/2)","100% (2/2)","100% (2/2)","aloysius k. mok","University of Texas—Austin","<a href='http://www.cs.utexas.edu/~mok/mok.html'>http://www.cs.utexas.edu/~mok/mok.html</a> or <a href='http://www.cs.utexas.edu/faculty/mok'>http://www.cs.utexas.edu/faculty/mok</a>","Massachusetts Institute of Technology","Massachusetts Institute of Technology","","Massachusetts Institute of Technology","","Full","Algorithms & Theory","https://www.cs.utexas.edu/faculty/mok"
"295TL0XULRGQUKP22R4XFFP7W6C3PE","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:21 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:21 GMT 2014","","","2LUYU98JHSTOCCRZVGA9SOBJUF1DPH","AL8NYDL4JOYL3","Approved","Mon Feb 10 06:58:44 GMT 2014","Mon Feb 10 07:01:14 GMT 2014","Mon Feb 10 07:01:14 PST 2014","Mon Feb 10 04:55:16 PST 2014","","","150","100% (3/3)","100% (3/3)","100% (3/3)","john clark","New York University","<a href='http://www.cs.york.ac.uk/people/?group=Academic%20and%20Teaching%20Staff&username=jac'>http://www.cs.york.ac.uk/people/?group=Academic%20and%20Teaching%20Staff&username=jac</a>","Oxon","Ebor","1992","Oxon","","Full","Security & Privacy","http://www.cs.york.ac.uk/people/?group=Academic%20and%20Teaching%20Staff&username=jac"
"2FKRCJK63ZVH4QXZ0Z9A09JLERD8XZ","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:21 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:21 GMT 2014","","","2AGUQIHPCGJ5EB7NJ1WXR0JP5MA71S","A3NG4PUOJ61GJL","Approved","Sun Feb 09 14:39:22 GMT 2014","Sun Feb 09 14:46:38 GMT 2014","Sun Feb 09 14:46:38 PST 2014","Sun Feb 09 13:16:20 PST 2014","","","436","100% (1/1)","100% (1/1)","100% (1/1)","lakshminarayanan subramanian","New York University","<a href='http://cs.nyu.edu/~lakshmi/Home.html'>http://cs.nyu.edu/~lakshmi/Home.html</a>","University of California at Berkeley","University of California at Berkeley","2012","University of California at Berkeley","ndian Institute of Technology, Madras","Associate","Networks & Communications","http://cs.nyu.edu/~lakshmi/Lakshmi/Home.html"
