"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.professor","Input.university","Input.urls","Answer.Bachelors","Answer.Doctorate","Answer.JoinYear","Answer.Masters","Answer.PostDoc","Answer.Rank","Answer.Subfield","Answer.URLs","Approve","Reject"
"21E4ZMAZHHRUMOWZ4SEV1H1KQOJBKC","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:17 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:17 GMT 2014","","","21FDWIOV1S7VOCJSWZS38DZ84G4JYN","AMUZDLU4GC0KT","Approved","Fri Feb 14 05:18:43 GMT 2014","Fri Feb 14 05:21:17 GMT 2014","Fri Feb 14 13:21:17 GMT 2014","2014/02/14 13:25:49 +0000","","","154","100% (83/83)","100% (83/83)","100% (83/83)","dan suciu","University of Washington","<a href='http://www.cs.washington.edu/people/faculty/suciu'>http://www.cs.washington.edu/people/faculty/suciu</a>","","University of Pennsylvania","2000","","","Full","Databases","http://www.cs.washington.edu/people/faculty/suciu"
"21E4ZMAZHHRUMOWZ4SEV1H1KQOJBKC","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:17 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:17 GMT 2014","","","2GG33FDEY5CRX9RF74U8MRFLTCCS1E","A7EDFCL330FUL","Approved","Thu Feb 13 17:57:22 GMT 2014","Thu Feb 13 18:02:20 GMT 2014","Thu Feb 13 18:02:20 PST 2014","Thu Feb 13 15:35:29 PST 2014","","","298","100% (4/4)","100% (4/4)","100% (4/4)","dan suciu","University of Washington","<a href='http://www.cs.washington.edu/people/faculty/suciu'>http://www.cs.washington.edu/people/faculty/suciu</a>","University of Bucharest","University of Pennsylvania","2000","","","Full","Data Mining",""
"2DH9RNDWIOV4TGYMJIKG413YMZIGVK","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:15 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:15 GMT 2014","","","2V7Q0ONNVRH4LQU8ULIBH6NVQT4VM1","A2UHH88Z8XNXMN","Approved","Fri Feb 14 08:59:41 GMT 2014","Fri Feb 14 09:01:04 GMT 2014","Fri Feb 14 09:01:04 PST 2014","Fri Feb 14 06:55:30 PST 2014","","","83","100% (78/78)","100% (78/78)","100% (78/78)","robert l. bryant","Duke University","<a href='http://www.cs.duke.edu/people/faculty/?csid=4408'>http://www.cs.duke.edu/people/faculty/?csid=4408</a>","","","","","","Full","Computer Education","http://www.cs.duke.edu/people/faculty/?csid=4408"
"2XNR98D8J3VH85YR9SPCQ3MCT8KGWU","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:15 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:15 GMT 2014","","","2IKV7WGKCCVOMCI9J8DHKPQ4TK03TC","A2XTDTDT3QSCB","Approved","Sat Feb 15 12:42:13 GMT 2014","Sat Feb 15 12:45:20 GMT 2014","Sat Feb 15 12:45:20 PST 2014","Sat Feb 15 06:28:22 PST 2014","","","187","100% (18/18)","100% (18/18)","100% (18/18)","romit roy choudhury","Duke University","<a href='http://www.cs.duke.edu/people/faculty/?csid=1690'>http://www.cs.duke.edu/people/faculty/?csid=1690</a>","Haldia Institute of Technology","University of Illinois at Urbana-Champaign","","University of Illinois at Urbana-Champaign","","Assistant","Hardware & Architecture","http://www.ece.illinois.edu/directory/profile.asp?croy"
"2XNR98D8J3VH85YR9SPCQ3MCT8KGWU","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:15 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:15 GMT 2014","","","2RQW2GTP9RAATE2LHB0Y2OF7HU8PUA","A2UHH88Z8XNXMN","Approved","Sat Feb 15 15:08:00 GMT 2014","Sat Feb 15 15:09:46 GMT 2014","Sat Feb 15 15:09:46 PST 2014","Sat Feb 15 07:17:40 PST 2014","","","106","100% (78/78)","100% (78/78)","100% (78/78)","romit roy choudhury","Duke University","<a href='http://www.cs.duke.edu/people/faculty/?csid=1690'>http://www.cs.duke.edu/people/faculty/?csid=1690</a>","Haldia Institute of Technology","University of Illinois","","University of Illinois","","Associate","Computer Education","http://www.cs.duke.edu/people/faculty/?csid=1690"
"2L179KQW618Q5F0WVH44FXCE2NMKM9","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:15 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:15 GMT 2014","","","2N867D1X3V0IL9IN07AEBM7P0FCJCE","A2YUEQDJHNS6P7","Approved","Sun Feb 09 18:23:43 GMT 2014","Sun Feb 09 18:26:25 GMT 2014","Sun Feb 09 18:26:25 PST 2014","Sun Feb 09 13:16:21 PST 2014","","","162","100% (4/4)","100% (4/4)","100% (4/4)","ronald e. parr","Duke University","<a href='http://www.cs.duke.edu/people/faculty/?csid=442'>http://www.cs.duke.edu/people/faculty/?csid=442</a>","Princeton University","University of California","2013","","","Full","Artificial Intelligence",""
"2EPH57DZKPFH5NMCXID2FL8IIN93D0","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:15 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:15 GMT 2014","","","25GX7H57DZKSGNADWI8DW25LPNNB1R","A2UHH88Z8XNXMN","Approved","Thu Feb 13 14:18:52 GMT 2014","Thu Feb 13 14:25:18 GMT 2014","Thu Feb 13 14:25:18 PST 2014","Thu Feb 13 07:42:01 PST 2014","","","386","100% (78/78)","100% (78/78)","100% (78/78)","savan mukherjee","Duke University","<a href='http://www.cs.duke.edu/people/faculty/?csid=1606'>http://www.cs.duke.edu/people/faculty/?csid=1606</a>","","","","","","Associate","Computer Education","http://www.cs.duke.edu/people/faculty/?csid=1606"
"2P4QU6L5OBVFJAXWD91ITF7G31JYFB","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:17 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:17 GMT 2014","","","2EUAESCWY2ARPBML2J7OYGQSTUH00U","A2UHH88Z8XNXMN","Approved","Fri Feb 14 04:24:23 GMT 2014","Fri Feb 14 04:27:25 GMT 2014","Fri Feb 14 12:27:25 GMT 2014","2014/02/14 12:30:49 +0000","","","182","100% (78/78)","100% (78/78)","100% (78/78)","dieter fox","University of Washington","<a href='http://www.cs.washington.edu/people/faculty/fox'>http://www.cs.washington.edu/people/faculty/fox</a>","University of Bonn,","University of Bonn,","2013","University of Bonn,","","Full","Algorithms & Theory","http://www.cs.washington.edu/people/faculty/fox/cv/"
"2NVG67D1X3V3GT6B4PTJO1M7YKUBI1","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:16 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:16 GMT 2014","","","2CJCJK63ZVE6I06JAN1QJJL58BUY99","AMUZDLU4GC0KT","Approved","Fri Feb 14 06:09:24 GMT 2014","Fri Feb 14 06:11:09 GMT 2014","Fri Feb 14 14:11:09 GMT 2014","2014/02/14 14:15:49 +0000","","","105","100% (83/83)","100% (83/83)","100% (83/83)","sayan mukherjee","Duke University","<a href='http://www.cs.duke.edu/people/faculty/?csid=1606'>http://www.cs.duke.edu/people/faculty/?csid=1606</a>","","","","","","Associate","Computer Education","http://www.cs.duke.edu/people/faculty/?csid=1606"
"2P7JWKUDD8XPCCW2P4RBGUTOFTEBMH","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:17 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:17 GMT 2014","","","2WBUNU8LZ6RA1PBQPD48T3VEO7EK4H","A2UHH88Z8XNXMN","Approved","Sat Feb 15 15:03:05 GMT 2014","Sat Feb 15 15:07:39 GMT 2014","Sat Feb 15 15:07:39 PST 2014","Sat Feb 15 07:17:40 PST 2014","","","274","100% (78/78)","100% (78/78)","100% (78/78)","ed lazowska","University of Washington","<a href='http://www.cs.washington.edu/people/faculty/lazowska'>http://www.cs.washington.edu/people/faculty/lazowska</a>","Brown University","University of Toronto","","","","Adjunct","Computer Education","http://www.cs.washington.edu/people/faculty/lazowska/"
"2ROX3YOCCF0FQEQW5Y9NSIXYP4YSRM","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:17 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:17 GMT 2014","","","2XNP3TVOK5UIKE7XNV5O9FYQ99T36Z","AMUZDLU4GC0KT","Approved","Fri Feb 14 06:32:24 GMT 2014","Fri Feb 14 06:33:54 GMT 2014","Fri Feb 14 14:33:54 GMT 2014","2014/02/14 14:35:50 +0000","","","90","100% (83/83)","100% (83/83)","100% (83/83)","emanuel todorov","University of Washington","<a href='http://homes.cs.washington.edu/~todorov'>http://homes.cs.washington.edu/~todorov</a>","","","","","","Assistant","Bioinformatics & Computational Biology","http://homes.cs.washington.edu/~todorov/"
"2W80ONNVRH1NIXFDWW27GNV9UK5NW8","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:16 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:16 GMT 2014","","","25J14IXKO2LC3QKBCFXXDYOCTNDBCM","AMUZDLU4GC0KT","Approved","Fri Feb 14 05:18:05 GMT 2014","Fri Feb 14 05:18:30 GMT 2014","Fri Feb 14 13:18:30 GMT 2014","2014/02/14 13:20:49 +0000","","","25","100% (83/83)","100% (83/83)","100% (83/83)","tabitha peck","Duke University","<a href='http://www.cs.duke.edu/people/faculty/?csid=3925'>http://www.cs.duke.edu/people/faculty/?csid=3925</a>","","","","","","","Computer Education","http://www.cs.duke.edu/people/faculty/?csid=3925"
"2W80ONNVRH1NIXFDWW27GNV9UK5NW8","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:16 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:16 GMT 2014","","","262VKI62NJQ52G8YPEHHGBKLT0RTL4","AD8AMV1YMB1CY","Approved","Thu Feb 13 14:12:17 GMT 2014","Thu Feb 13 14:18:25 GMT 2014","Thu Feb 13 14:18:25 PST 2014","Thu Feb 13 07:42:00 PST 2014","","","368","100% (3/3)","100% (3/3)","100% (3/3)","tabitha peck","Duke University","<a href='http://www.cs.duke.edu/people/faculty/?csid=3925'>http://www.cs.duke.edu/people/faculty/?csid=3925</a>","Carnegie Mellon University. Pittsburgh, PA","The University of North Carolina","2012","The University of Barcelona","The University of Barcelona","Visiting","Computer Education","http://www.cs.duke.edu/~tpeck/"
"2PWR9Y8TNKIP01S40K8SCOM0YG58VW","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:18 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:18 GMT 2014","","","2OJ9Y8TNKIM2TVBJVMJ2YM0PWO1W9K","A2HR7ZIX42FEPG","Approved","Sat Feb 08 19:00:51 GMT 2014","Sat Feb 08 19:02:13 GMT 2014","Sat Feb 08 19:02:13 PST 2014","Sat Feb 08 17:28:18 PST 2014","","","82","100% (23/23)","100% (23/23)","100% (11/11)","hellmut golde","University of Washington","<a href='http://www.cs.washington.edu/people/faculty'>http://www.cs.washington.edu/people/faculty</a>","","","","","","Full","Computer Education","http://www.cs.washington.edu/node/7907/"
"2ECLRGNTBJ3PNM34VUYNG2KHK9W8U7","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:16 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:16 GMT 2014","","","26CUDD8XMB3T4I5ZRBLTY6T4V3CPEL","A2UHH88Z8XNXMN","Approved","Fri Feb 14 08:29:36 GMT 2014","Fri Feb 14 08:32:29 GMT 2014","Fri Feb 14 08:32:29 PST 2014","Fri Feb 14 06:55:33 PST 2014","","","173","100% (78/78)","100% (78/78)","100% (78/78)","theo benson","Duke University","<a href='http://www.cs.duke.edu/people/faculty/?csid=3930'>http://www.cs.duke.edu/people/faculty/?csid=3930</a>","Tufts University","University of Wisconsin, Madison","2013","University of Wisconsin, Madison","","Assistant","Computer Education","http://www.cs.duke.edu/people/faculty/?csid=3930"
"2ECLRGNTBJ3PNM34VUYNG2KHK9W8U7","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:16 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:16 GMT 2014","","","28L3DHJHP4BGETM3EDIS79X3XEKW3X","A2XTDTDT3QSCB","Approved","Sat Feb 15 13:42:07 GMT 2014","Sat Feb 15 13:44:49 GMT 2014","Sat Feb 15 13:44:49 PST 2014","Sat Feb 15 06:28:21 PST 2014","","","162","100% (18/18)","100% (18/18)","100% (18/18)","theo benson","Duke University","<a href='http://www.cs.duke.edu/people/faculty/?csid=3930'>http://www.cs.duke.edu/people/faculty/?csid=3930</a>","Tufts University","University of Wisconsin","","University of Wisconsin","","Assistant","Computer Education",""
"2FILWSBRI8IXCB4TPDAH2TLBCLAE2T","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:18 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:18 GMT 2014","","","2CFJQ2172Z9CRQCA0Q3VOBU1KRARZM","A2UHH88Z8XNXMN","Approved","Fri Feb 14 09:05:49 GMT 2014","Fri Feb 14 09:08:00 GMT 2014","Fri Feb 14 09:08:00 PST 2014","Fri Feb 14 06:55:33 PST 2014","","","131","100% (78/78)","100% (78/78)","100% (78/78)","henry m. levy","University of Washington","<a href='http://www.cs.washington.edu/people/faculty/levy'>http://www.cs.washington.edu/people/faculty/levy</a>","","","","","","Other","Computer Education","http://www.cs.washington.edu/people/faculty/levy/"
"2LHMAZHHRRLIR9UM30IHBKHOIEQMDZ","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:18 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:18 GMT 2014","","","2KRHHRRLFQ0ROW1QX6BHY9EG8MTGP1","AMUZDLU4GC0KT","Approved","Sat Feb 15 14:57:53 GMT 2014","Sat Feb 15 14:58:49 GMT 2014","Sat Feb 15 14:58:49 PST 2014","Sat Feb 15 07:17:41 PST 2014","","","56","100% (83/83)","100% (83/83)","100% (83/83)","hélène martin","University of Washington","<a href='http://homes.cs.washington.edu/~ln'>http://homes.cs.washington.edu/~ln</a>","","","","","","","Algorithms & Theory","http://homes.cs.washington.edu/~ln/"
"2QHJMJUNU8L270DZWAI9ID8JCVOH1V","2HYBMJTUHYW5H2V87FYSFWM16DKINJ","Find information about a single computer science professor","Given a computer science professor, find some additional information about them","data collection, professor, school, computer science, cs","$0.02","Sat Feb 08 16:42:18 GMT 2014","3","BatchId:1411601;","3600","28800","Sat Feb 15 16:42:18 GMT 2014","","","26QB49F9SSSKYA7I4SJTFH5FOF2WSD","A7EDFCL330FUL","Approved","Mon Feb 10 17:55:46 GMT 2014","Mon Feb 10 17:57:29 GMT 2014","Mon Feb 10 17:57:29 PST 2014","Mon Feb 10 10:08:26 PST 2014","","","103","100% (4/4)","100% (4/4)","100% (4/4)","ira kemelmacher-shlizerman","University of Washington","<a href='http://www.cs.washington.edu/people/faculty/kemelmi'>http://www.cs.washington.edu/people/faculty/kemelmi</a>","","Weizmann Institute of Science","2012","","University of Washington","Assistant","Computer Vision",""
